url,lounge_type,lounge_row,displayIATA,airsideDesc,amenities,category_description,category_name,description,id,location_airside,location_terminal,location_terminalDirections,name,nonContingentAccess_accessAction,nonContingentAccess_cost_currency,nonContingentAccess_cost_price,nonContingentAccess_id,nonContingentAccess_isFreeAccess,nonContingentAccess_isNonContingent,nonContingentAccess_name,purchasable,rating_avg,rating_total,bookingLoungeId,displayPrice_currencyCode,displayPrice_price,location_latitude,location_longitude,nonContingentAccess_timeLimit,price_GBP,price_USD,productName,displayPrice_originalPrice
https://www.loungebuddy.co.uk/SCL?source=homepage/airports,regularLounges,1,SCL,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Telephones, Non-Smoking",,,,3AUAHDhPxG,1,International Terminal,"After security, in front of Gate 20A.",The Lounge (Temporarily Closed),Pay for entry at the front desk,CLP,35000,sL00d0yQzk,0,1,Walk Up Entry,0,1.7,6,,,,,,,,,,
https://www.loungebuddy.co.uk/SCL?source=homepage/airports,regularLounges,2,SCL,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Telephones, Non-Smoking, 21+ Cardholder",,,"The Delta Sky Club is an award-winning retreat that allows relaxation, productivity, or both.",9KyPsxCoDN,1,International Terminal,"2nd floor, near gate 17.",Delta Air Lines Delta Sky Club (Temporarily Closed),,,,,,,,0,2.4,7,,,,,,,,,,
https://www.loungebuddy.co.uk/SCL?source=homepage/airports,regularLounges,3,SCL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Private Rooms, Children's Area, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, Shoe Shine, 18+ Cardholder",,,Take a break or catch up on business in the LATAM VIP Lounge in Santiago Airport.,LqQbTt3e1x,1,International Terminal,"Level 4, near Gates 14 and 15",LATAM VIP Lounge (Temporarily Closed),,,,,,,,0,3.5,17,,,,,,,,,,
https://www.loungebuddy.co.uk/SCL?source=homepage/airports,regularLounges,4,SCL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,Spent some quiet quality airport time at the Pacific Club Lounge and unwind before your flight.,y619NOjHit,1,International Terminal,Located near Gate 12,Salones VIP Pacific Club (Temporarily Closed),Pay for entry at the front desk,CLP,35000,jJ6LLCfKBT,0,1,Walk Up Entry,0,2,1,,,,,,6,,,,
https://www.loungebuddy.co.uk/SCN?source=homepage/airports,purchasableLounges,0,SCN,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Conference Rooms, Non-Smoking",Reliable lounges with expected amenities,SOLID,"Whether you are traveling for business or pleasure, the Saarbrücken Airport Business Lounge is the perfect place to relax before departure. Enjoy ample views of the apron, complimentary Wi-Fi, a wide selection of snacks and alcoholic beverages, and a dedicated children's play area.",IA3RbhEyRz,1,Main Terminal,"Do NOT proceed directly to the lounge - guests must first register at the Check-In Desks (see lounge notes). After the Security Checkpoint, the lounge is located opposite the Take-Off Bar near Gate A.",Saarbrücken Airport Business Lounge (See Notes Before Booking),Pay for entry at the front desk,EUR,25,vL3VBWjKqf,0,1,Walk Up Entry,1,,0,LB_SCN_SAARBRUCKEN_MAIN,GBP,24,,,,24,,SCN - Main Terminal - Saarbrücken Airport Business Lounge (See Notes Before Booking),
https://www.loungebuddy.co.uk/SCO?source=homepage/airports,regularLounges,0,SCO,(Inside Security),"Snacks, Wi-Fi, Newspapers & Magazines, TVs",,,,yiz74ehkmq,1,Main Terminal,Left side of terminal,CIP Lounge,Pay for entry at the front desk,KZT,10000,ApFIWFON45,0,1,Walk Up Entry,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/SCQ?source=homepage/airports,regularLounges,0,SCQ,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Printers & Copiers, Telephones, Non-Smoking",,,,DkRs4GMHAG,1,Main Terminal,"After security, passs through the Duty Free Shop and turn right. The lounge is near Gates 6 and 7 in the Schengen area.",Santiago VIP Lounge (Temporarily Closed),Pay for entry at the front desk,EUR,34,zt0qVUahHB,0,1,Walk Up Entry,0,,0,,,,,,4,,,,
https://www.loungebuddy.co.uk/SCW?source=homepage/airports,regularLounges,0,SCW,(Inside Security),"Snacks, Wi-Fi, Newspapers & Magazines, TVs, Non-Smoking",,,,JYGR2tDI0c,1,Domestic Terminal,"After security, located on the ground floor. Follow signs to the lounge.",Business Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/SCY?source=homepage/airports,regularLounges,0,SCY,(Inside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking, Beer & Wine",,,,u1X49ckzpn,1,Main Terminal,Located on the right side of the terminal after security.,Magma Lounge (Temporarily Closed),,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/SDF?source=homepage/airports,regularLounges,0,SDF,(Outside Security),"Snacks, Wi-Fi, TVs, Non-Smoking",,,,Sq4mJuykZN,0,Main Terminal,Located before security down the west hall from the TODAY store.,USO Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/SDJ?source=homepage/airports,regularLounges,0,SDJ,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, Printers & Copiers, Telephones, Non-Smoking",,,,ksbbjb1Cre,1,Domestic Terminal,"2nd floor, near Gate 5",ANA Signet,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/SDJ?source=homepage/airports,regularLounges,1,SDJ,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Newspapers & Magazines, Non-Smoking",,,,jolevKGidH,1,Domestic Terminal,"2nd Floor, near Gate 6",Japan Airlines Sakura Lounge,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/SDJ?source=homepage/airports,regularLounges,2,SDJ,(Outside Security),"Snacks, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, Internet Terminals, Printers & Copiers, Non-Smoking, Gym",,,JCB cardholders Platinum (gold and above) and holders of numerous other Japanese issued credit cards can access this lounge.,MOaPYruiTk,0,Passenger Terminal,"1st floor, located in the Domestic Arrival Lobby next to the smoking area",West Side Business Lounge,Pay for entry at the front desk,JPY,1080,9QzZGwIxNe,0,1,Walk Up Entry,0,2,1,,,,,,1,,,,
https://www.loungebuddy.co.uk/SDJ?source=homepage/airports,regularLounges,3,SDJ,(Outside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, Internet Terminals, Printers & Copiers, Smoking Area",,,JCB Platinum (Gold and above) cardholders and holders of numerous other Japanese issued credit cards can access this lounge.,kySqURNN34,0,Passenger Terminal,"3rd floor, past the Soba Restaurant in the Restaurant Zone",East Side Business Lounge,Pay for entry at the front desk,JPY,1080,9QzZGwIxNe,0,1,Walk Up Entry,0,2,1,,,,,,1,,,,
https://www.loungebuddy.co.uk/SDQ?source=homepage/airports,regularLounges,0,SDQ,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, TVs, Internet Terminals, Smoking Area, 18+ Cardholder",,,Have a rest and a snack at the the Sala VIP before your flight at Santo Domingo Airport.,ApexgTzicb,1,Terminal A,"After security, turn right towards A Gates, proceed 25 meters across shopping area, turn right and follow signs to the entrance",Sala VIP Caribe,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/SDQ?source=homepage/airports,regularLounges,1,SDQ,(Inside Security),"Snacks, Spirits & Liquor, Wi-Fi, Newspapers & Magazines, TVs, Children's Area, Conference Rooms, Internet Terminals, Telephones, Non-Smoking, Beer & Wine",,,,hCLGaYirYg,1,Terminal B,Northern part of the terminal departure area.,Sala VIP American Express/Banco del Progreso,,,,,,,,0,2,8,,,,,,,,,,
https://www.loungebuddy.co.uk/SDQ?source=homepage/airports,regularLounges,2,SDQ,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,Travel in style and comfort with a stop at the Copa Club before taking off.,JLSFxImzvt,1,Terminal B,In front of Gate B4.,Copa Club (Temporarily Closed),Pay for entry at the front desk,USD,59,UvEwyVH64T,0,1,Walk Up Entry,0,2.8,8,,,,,,,,,,
https://www.loungebuddy.co.uk/SDU?source=homepage/airports,regularLounges,0,SDU,(Inside Security),"Snacks, Beer & Wine, Wi-Fi, Flight Monitors, TVs, Internet Terminals, Telephones, Non-Smoking",,,,z850uSSmeU,1,Main Terminal,"Located on the left hand side after the X-ray Area, near the Federal Police station.",Advantage VIP Lounge,,,,,,,,0,2.5,2,,,,,,,,,,
https://www.loungebuddy.co.uk/SDU?source=homepage/airports,regularLounges,1,SDU,(Outside Security),"Snacks, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking, 18+ Cardholder",,,Find serenity in the Bradesco Cartões Lounge before your flight.,UOonzSzhtC,0,Main Terminal,1st Floor,Bradesco Cartões Lounge,,,,,,,,0,2.1,8,,,,,,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,11,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"First lounges provide a sanctuary away from the outside world. Deep, luxurious furniture upholstered in rich velvets and classic tailored herringbone provides you with an elegant and welcoming environment to spend your time as you wish.",QdatGzr7Jg,1,South Satellite,Above Gate S10.,British Airways First Lounge,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,purchasableLounges,0,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Telephones, Non-Smoking, 21+ Cardholder",,,"Immerse yourself in a quiet, welcoming oasis before your departure. Whatever your needs, this exclusive space has loads to offer. Enjoy a cocktail, attend to business matters, or take advantage of the peaceful atmosphere. Curl up with a good book or fall into a light slumber. Enjoy spectacular views while indulging in the complimentary bar service. Conveniently located in Concourse A, less than 5 minutes away from Concourse B.",brNDOoc6rp,1,Concourse A,Across from Gate A11.,The Club SEA (Temporarily Closed),Pay for entry at the front desk,USD,40,QxFX1Mf4NU,0,1,Walk Up Entry,1,2.6,58,LB_PROVIDER_THE_CLUB_SEA_A,GBP,36,,,,36,45,SEA - Concourse A - The Club SEA (Temporarily Closed),
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,purchasableLounges,1,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Printers & Copiers, Telephones, Non-Smoking, 21+ Cardholder",,,"This comfortable oasis welcomes you to relaxation central before your flight. A quiet, spacious, and bright location offering magnificently unbeatable runway views and a wide selection of beverages. Whether you’re looking to get a bit of work done, watch the time fly by, or slip in a quick nap, you’ve found the perfect airport escape.",L3Pckrc8zQ,1,South Satellite,"Mezzanine Level, next to Gate S9.",The Club SEA,Pay for entry at the front desk,USD,40,QxFX1Mf4NU,0,1,Walk Up Entry,1,1.9,42,LB_PROVIDER_THE_CLUB_SEA_S,GBP,36,,,,36,45,SEA - South Satellite - The Club SEA,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,0,SEA,(Inside Security),"Premium Food, Spirits & Liquor, TVs, Non-Smoking, Beer & Wine",,,"Trailhead BBQ Bar features Pacific Northwest favorites including Alaskan Brewing Ales, local craft beers, wine and craft cocktails. The Trailhead menu includes breakfast, lunch and dinner.",0HYR0QzulM,1,Central Terminal,Located near Gate C1 on the right side after exiting TSA.,Trail Head BBQ Bar (Temporarily Closed),,,,,,,,0,,0,,,,47.444492,-122.302039,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,1,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Spa Services, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"The Delta Sky Club is an award-winning retreat that provides relaxation, productivity, or both.",ZqCfgThylg,1,Concourse A,"Located at the juncture of Concourses A and B, near Gate A1.",Delta Air Lines Delta Sky Club,,,,,,,,0,3.9,51,,,,,,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,10,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Terraces Lounges are a haven away from the busy airport, exclusively for First, Club World, Club Europe customers, Gold and Silver Executive Club members. Relax with a snack and a drink at our World Wine Bar. Dine before you board, or if you have work to do head to the Work and Entertainment Zone.",QTT4WxrjXu,1,South Satellite,Above Gate S10.,British Airways Terraces Lounge,,,,,,,,0,2.9,10,,,,,,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,2,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,United Club locations offer a wide range of amenities to make your experience productive and enjoyable. Relax in a sophisticated environment when you wait for your flight in the United Club.,uryhMBLXqB,1,Concourse A,Located across from Gate A10.,United Airlines United Club (Temporarily Closed),Pay for entry at the front desk,USD,59,UvEwyVH64T,0,1,Walk Up Entry,0,2.6,41,,,,,,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,3,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Non-Smoking, 18+ Cardholder",Stylish spaces with unique features,FRESH,"Due to COVID-19, all The Centurion Lounge locations are temporarily closed.
 
We’re continuing to evaluate what reopening our Centurion Lounges will look like, with the health and safety of our Card Members and colleagues being our upmost priority. We’re exploring a number of enhancements around cleaning protocols, food and beverage service and more. We’ll be there to ensure our lounges provide a clean, safe and welcoming environment to visit upon reopening and look forward to welcoming our Card Members back soon.
 
In the meantime, our partners are helping us bring the Lounge experience to you, right at home. Visit thecenturionlounge.com/loungeathome",qaepzzmahS,1,Concourse B,"Concourse B, across from Gate B3.",The Centurion Lounge (Temporarily Closed),,,,,,,,0,2.9,139,LB_SEA_CENTURION_LOUNGE,,,,,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,4,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Non-Smoking, 18+ Cardholder",Stylish spaces with unique features,FRESH,"A warm welcome to the Alaska Lounge at Sea-Tac’s Concourse C. Enjoy the latest addition to Alaska Airlines’ growing lounge network, complete with a beautiful modern design, views of the runway and mountains, a full bar, and of course, the classic pancake machine. Immerse yourself in the tranquil surroundings and take a moment to relax, grab a bite to eat, or catch up on work.",rAcU9Iv8Cf,1,Concourse C,"After the Central Security Checkpoint, turn right and proceed to Concourse C, on the Mezzanine Level next to Gate C16.",Alaska Airlines Alaska Lounge (Temporarily Closed),Pay for entry at the front desk,USD,50,bcJxxTaF4C,0,1,Walk Up Entry,0,2.9,33,,,,,,,36,45,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,6,SEA,(Outside Security),"Snacks, Wi-Fi, Showers, TVs, Children's Area, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"The USO offers a variety of services to active military personnel and their dependents, including free refreshments, information, and referrals.",FuVq4Mt5jn,0,Main Terminal,2nd Floor,USO Lounge,,,,,,,,0,3.6,5,,,,,,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,7,SEA,(Inside Security),"Premium Food, Spirits & Liquor, TVs, Non-Smoking, Beer & Wine",,,"Bambuza offers fresh, authentic Vietnamese cuisine made with locally-sourced, organic ingredients. Popular dishes include grilled rice and noodle bowls with your choice of meat or tofu, traditional pho soups.",EQQKIIltOH,1,North Satellite,"After exiting the train, take the escalator to the Concourse Level and turn left. Bambuza is located on the left hand side.",Bambuza,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,5,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",Reliable lounges with expected amenities,SOLID,"The spirit of the majestic Pacific Northwest thrives at this flagship oasis. Your two-level haven to get away from it all comes with award-winning views of the runway, a full bar, and fast Wi-Fi. That’s all on top of the friendliest staff, complimentary Starbucks coffee, and delicious pancakes. Conveniently located in Concourse D, less than 5 minutes away from Concourse C.",jh6GILcpI9,1,Concourse D,"After the Central Security Checkpoint, turn right and proceed to the entrance located just before Gate D1.",Alaska Airlines Alaska Lounge,Pay for entry at the front desk,USD,50,bcJxxTaF4C,0,1,Walk Up Entry,0,3,89,,,,,,,36,45,,
https://www.loungebuddy.co.uk/SEA?source=homepage/airports,regularLounges,8,SEA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,"Your exclusive airport oasis at Sea-Tac’s North Satellite Terminal has arrived. Enjoy all that you've come to expect at Alaska Lounges, including the classic pancake machine, a full bar, and beautiful modern design. It’s high-quality and well lit all the way, with spacious areas to work and relax in maximum tranquility.",Elgrup5fFU,1,North Satellite,"After the Central Security Checkpoint, turn right and take the shuttle to the North Satellite Terminal. The lounge is located on the mezzanine level above Gates N13-18.",Alaska Airlines Alaska Lounge (Temporarily Closed),Pay for entry at the front desk,USD,50,bcJxxTaF4C,0,1,Walk Up Entry,0,2.8,6,,,,,,,36,45,,
